0,6.666666667,0.1,0.2,0.3
8.0,61.66666667,24,0,0
18.0,43.33333333,54,0,0
23.66666667,41.33333333,71,0,0
37.66666667,38.33333333,91,0,0
52.33333333,25.0,95,0,0
64.33333333,25.0,103,0,0
69.33333333,23.33333333,92,0,0
72.66666667,13.33333333,70,0,0
76.0,15.0,58,0,0
76.33333333,3.333333333,43,0,0
66.33333333,5.0,39,0,0
60.0,3.333333333,38,0,0
49.33333333,10.0,30,0,0
36.66666667,8.333333333,22,0,0
32.66666667,5.0,20,0,0
27.33333333,5.0,20,0,0
22.0,5.0,20,0,0
20.33333333,0.0,19,0,0
18.66666667,0.0,16,0,0
18.0,0.0,12,0,0
16.66666667,0.0,10,0,0
13.66666667,0.0,5,0,0
11.0,0.0,3,0,0
9.0,0.0,1,0,0
7.0,1.666666667,1,0,0
7.0,0.0,1,0,0
8.333333333,0.0,1,0,0
12.0,1.666666667,2,0,0
18.0,0.0,2,0,0
20.0,0.0,2,0,0
26.0,1.666666667,2,0,0
32.0,0.0,2,0,0
32.0,0.0,2,0,0
42.0,0.0,2,0,0
42.0,0.0,0,0,0
43.0,0.0,1,0,0
47.0,0.0,1,0,0
45.66666667,0.0,1,0,0
46.0,0.0,0,0,0
46.66666667,0.0,0,0,0
39.33333333,0.0,0,0,0
36.66666667,0.0,0,0,0
32.0,0.0,0,0,0
26.0,0.0,0,0,0
22.66666667,0.0,0,0,0
18.66666667,0.0,0,0,0
17.33333333,0.0,0,0,0
16.66666667,0.0,0,0,0
16.0,0.0,0,0,0
17.33333333,0.0,0,0,0
18.66666667,0.0,0,0,0
20.66666667,0.0,0,0,0
19.33333333,0.0,0,0,0
20.66666667,0.0,0,0,0
20.0,0.0,0,0,0
24.0,0.0,0,0,0
27.33333333,0.0,0,0,0
30.66666667,0.0,0,0,0
34.66666667,0.0,0,0,0
38.0,0.0,0,0,0
41.33333333,0.0,0,0,0
35.33333333,0.0,0,0,0
32.66666667,0.0,0,0,0
28.0,0.0,0,0,0
26.66666667,0.0,0,0,0
25.33333333,0.0,0,0,0
20.66666667,0.0,0,0,0
22.0,0.0,0,0,0
20.66666667,0.0,0,0,0
22.0,0.0,0,0,0
24.33333333,0.0,1,0,0
22.66666667,0.0,0,0,0
24.0,0.0,0,0,0
27.33333333,0.0,0,0,0
28.66666667,0.0,0,0,0
30.66666667,0.0,0,0,0
30.66666667,0.0,0,0,0
33.33333333,6.666666667,2,0,0
35.33333333,21.66666667,10,0,0
35.33333333,28.33333333,18,0,0
39.66666667,25.0,27,0,0
41.0,25.0,37,0,0
40.66666667,25.0,50,0,0
39.66666667,28.33333333,65,0,0
37.66666667,21.66666667,67,0,0
38.66666667,31.66666667,70,0,0
35.66666667,13.33333333,73,0,0
35.0,20.0,71,0,0
31.0,13.33333333,63,0,0
28.0,15.0,52,0,0
26.0,8.333333333,48,0,0
21.66666667,8.333333333,35,0,0
19.66666667,15.0,35,0,0
18.33333333,6.666666667,37,0,0
16.0,3.333333333,32,0,0
17.66666667,8.333333333,29,0,0
18.33333333,6.666666667,25,0,0
17.0,3.333333333,25,0,0
16.66666667,1.666666667,18,0,0
17.33333333,0.0,12,0,0
18.0,3.333333333,12,0,0
17.66666667,5.0,13,0,0
17.0,1.666666667,7,0,0
19.0,0.0,5,0,0
22.0,1.666666667,6,0,0
23.66666667,3.333333333,7,0,0
