4.0,0.0,0,0,16:51:19
5.0,0.0,-1,0,16:51:20
6.0,0.0,0,0,16:51:22
6.0,0.0,0,0,16:51:24
5.0,0.0,-1,0,16:51:25
6.0,0.0,0,0,16:51:27
4.0,0.0,0,0,16:51:29
4.0,0.0,0,0,16:51:30
2.0,0.0,0,0,16:51:32
2.0,0.0,0,0,16:51:33
2.0,0.0,0,0,16:51:35
2.0,0.0,0,0,16:51:37
0.0,0.0,0,0,16:51:38
0.0,0.0,0,0,16:51:40
0.0,0.0,0,0,16:51:41
0.0,0.0,0,0,16:51:43
0.0,0.0,0,0,16:51:45
0.0,0.0,0,0,16:51:46
0.0,0.0,0,0,16:51:48
0.0,0.0,0,0,16:51:49
0.0,0.0,0,0,16:51:51
0.0,0.0,0,0,16:51:53
2.0,0.0,0,0,16:51:54
5.0,0.0,-1,0,16:51:56
6.0,0.0,0,0,16:51:57
6.0,0.0,0,0,16:51:59
6.0,0.0,0,0,16:52:00
6.0,0.0,0,0,16:52:02
8.0,0.0,0,0,16:52:04
6.0,0.0,0,0,16:52:05
4.0,0.0,0,0,16:52:07
2.0,0.0,0,0,16:52:08
2.0,0.0,0,0,16:52:10
2.0,0.0,0,0,16:52:12
2.0,0.0,0,0,16:52:13
0.0,0.0,0,0,16:52:15
0.0,0.0,0,0,16:52:16
0.0,0.0,0,0,16:52:18
0.0,0.0,0,0,16:52:20
2.0,0.0,0,0,16:52:21
2.0,0.0,0,0,16:52:23
2.0,0.0,0,0,16:52:25
2.0,0.0,0,0,16:52:26
2.0,0.0,0,0,16:52:28
2.0,0.0,0,0,16:52:29
2.0,0.0,0,0,16:52:31
0.0,0.0,0,0,16:52:33
2.0,0.0,2,0,16:52:34
3.0,0.0,1,0,16:52:36
5.0,0.0,1,0,16:52:37
6.0,0.0,2,0,16:52:39
6.0,0.0,2,0,16:52:41
6.0,0.0,2,0,16:52:42
6.0,0.0,2,0,16:52:44
5.0,0.0,-1,0,16:52:45
7.0,0.0,-1,0,16:52:47
6.0,0.0,0,0,16:52:49
4.0,0.0,0,0,16:52:50
4.0,0.0,0,0,16:52:52
4.0,0.0,0,0,16:52:53
4.0,0.0,0,0,16:52:55
2.0,0.0,0,0,16:52:56
2.0,0.0,0,0,16:52:58
0.0,0.0,0,0,16:53:00
0.0,0.0,0,0,16:53:02
0.0,0.0,0,0,16:53:03
0.0,0.0,0,0,16:53:05
0.0,0.0,0,0,16:53:06
2.0,0.0,2,0,16:53:08
2.0,0.0,2,0,16:53:10
2.0,0.0,2,0,16:53:11
2.0,0.0,2,0,16:53:13
2.0,0.0,2,0,16:53:14
5.0,0.0,1,0,16:53:16
6.0,0.0,2,0,16:53:18
4.0,0.0,0,0,16:53:19
6.0,0.0,0,0,16:53:21
6.0,0.0,0,0,16:53:22
6.0,0.0,0,0,16:53:24
6.0,0.0,0,0,16:53:25
3.0,0.0,-1,0,16:53:27
4.0,0.0,0,0,16:53:29
6.0,0.0,2,0,16:53:30
4.0,0.0,2,0,16:53:32
6.0,0.0,4,0,16:53:33
6.0,0.0,4,1,16:53:35
6.0,0.0,4,1,16:53:37
6.0,0.0,4,1,16:53:38
4.0,0.0,4,1,16:53:40
4.0,0.0,4,1,16:53:41
3.0,0.0,1,1,16:53:43
4.0,0.0,2,1,16:53:45
4.0,0.0,2,1,16:53:46
4.0,0.0,2,1,16:53:48
4.0,0.0,2,1,16:53:49
4.0,0.0,2,1,16:53:51
4.0,0.0,2,1,16:53:53
4.0,0.0,2,1,16:53:54
2.0,0.0,2,1,16:53:56
6.0,0.0,2,1,16:53:57
6.0,0.0,2,1,16:53:59
6.0,0.0,2,1,16:54:01
6.0,0.0,2,1,16:54:02
4.0,0.0,0,0,16:54:04
6.0,0.0,0,0,16:54:05
8.0,0.0,2,0,16:54:07
8.0,0.0,2,0,16:54:09
4.0,0.0,2,0,16:54:10
6.0,0.0,2,0,16:54:12
6.0,0.0,2,0,16:54:13
6.0,0.0,2,0,16:54:15
6.0,0.0,2,1,16:54:17
4.0,0.0,2,1,16:54:18
4.0,0.0,2,1,16:54:20
4.0,0.0,2,1,16:54:21
2.0,0.0,2,1,16:54:23
4.0,0.0,0,0,16:54:24
6.0,0.0,2,1,16:54:26
6.0,0.0,2,1,16:54:28
6.0,0.0,2,1,16:54:29
6.0,0.0,2,1,16:54:31
6.0,0.0,2,1,16:54:32
6.0,0.0,2,1,16:54:34
6.0,0.0,2,1,16:54:36
0.0,0.0,0,0,16:54:37
2.0,0.0,0,0,16:54:39
2.0,0.0,0,0,16:54:40
2.0,0.0,0,0,16:54:42
2.0,0.0,0,0,16:54:44
2.0,0.0,0,0,16:54:45
4.0,0.0,2,0,16:54:47
4.0,0.0,2,0,16:54:48
4.0,0.0,2,0,16:54:50
8.0,0.0,2,0,16:54:52
8.0,0.0,2,0,16:54:53
