0.0,0.0,0,0,58:57
0.0,0.0,0,0,59:01
24.333333333333332,218.33333333333334,73,0,59:06
57.666666666666664,130.66666666666666,171,0,59:10
90.0,8.333333333333334,108,0,59:14
77.33333333333333,6.666666666666667,40,0,59:18
50.333333333333336,0.0,5,0,59:21
8.333333333333334,0.0,3,0,59:25
4.0,0.0,0,0,59:29
9.333333333333334,0.0,0,0,59:33
30.0,0.0,0,0,59:36
42.666666666666664,0.0,0,0,59:40
60.0,0.0,0,0,59:44
51.333333333333336,0.0,0,0,59:48
39.333333333333336,0.0,0,0,59:51
26.0,0.0,0,0,59:55
30.666666666666668,0.0,0,0,59:59
38.666666666666664,0.0,0,0,00:03
46.0,0.0,0,0,00:07
43.333333333333336,0.0,0,0,00:11
46.333333333333336,0.0,-5,0,00:15
42.666666666666664,0.0,0,0,00:18
35.333333333333336,0.0,0,0,00:22
37.333333333333336,0.0,0,0,00:26
29.333333333333332,0.0,0,0,00:30
27.333333333333332,0.0,0,0,00:33
25.333333333333332,0.0,0,0,00:37
40.333333333333336,0.0,-3,0,00:41
42.666666666666664,0.0,0,0,00:45
43.666666666666664,0.0,-1,0,00:49
42.666666666666664,0.0,0,0,00:53
46.0,0.0,0,0,00:56
44.0,0.0,0,0,01:00
45.666666666666664,8.333333333333334,1,0,01:04
64.33333333333333,208.33333333333334,57,0,01:08
71.33333333333333,115.0,130,0,01:12
63.0,23.333333333333332,145,0,01:15
25.333333333333332,9.666666666666666,64,0,01:19
5.0,1.6666666666666667,13,0,01:23
2.0,0.0,4,0,01:27
2.3333333333333335,0.0,1,0,01:30
9.333333333333334,3.3333333333333335,2,1,01:34
28.666666666666668,0.0,2,1,01:38
44.666666666666664,0.0,2,1,01:42
56.0,0.0,-6,1,01:46
54.333333333333336,0.0,1,1,01:50
48.333333333333336,0.0,1,1,01:53
41.666666666666664,0.0,1,1,01:57
41.0,0.0,1,1,02:01
28.666666666666668,0.0,0,1,02:05
22.666666666666668,0.0,2,1,02:09
27.333333333333332,0.0,4,1,02:13
27.333333333333332,0.0,2,1,02:16
26.666666666666668,0.0,2,1,02:20
32.0,0.0,2,1,02:24
41.333333333333336,0.0,2,1,02:28
38.0,0.0,2,1,02:32
39.333333333333336,0.0,2,1,02:36
38.0,0.0,2,1,02:39
44.0,0.0,0,1,02:43
39.333333333333336,0.0,0,1,02:47
38.666666666666664,0.0,0,1,02:51
33.333333333333336,0.0,0,0,02:54
35.333333333333336,0.0,0,0,02:58
33.333333333333336,0.0,0,0,03:02
24.0,33.333333333333336,6,0,03:06
42.666666666666664,191.66666666666666,86,0,03:10
60.0,100.33333333333333,150,0,03:14
52.666666666666664,18.333333333333332,134,0,03:17
